iter,train_loss,weight_norm
0.0,0.9836156964302063,7.071067810058594
1.0,0.9832848310470581,7.070913791656494
2.0,0.9832107424736023,7.070565223693848
3.0,0.9818096160888672,7.07280158996582
4.0,0.9835812449455261,7.069106101989746
5.0,0.9834924936294556,7.066852569580078
6.0,0.9846017956733704,7.064418315887451
7.0,0.9823448061943054,7.068716049194336
8.0,0.9817274808883667,7.069775581359863
9.0,0.9803611636161804,7.071472644805908
10.0,0.9805322885513306,7.078232288360596
11.0,0.9790941476821899,7.077973365783691
12.0,0.9788033366203308,7.07227897644043
13.0,0.9762182235717773,7.077920913696289
14.0,0.9765785932540894,7.080921173095703
15.0,0.9739605188369751,7.088137149810791
16.0,0.9734613299369812,7.0891032218933105
17.0,0.9734209179878235,7.087936878204346
18.0,0.9719324111938477,7.092741012573242
19.0,0.9723553657531738,7.097072124481201
20.0,0.9724271893501282,7.093817234039307
21.0,0.9708158373832703,7.095508098602295
22.0,0.9684358835220337,7.1018195152282715
23.0,0.9685871005058289,7.101296424865723
24.0,0.9668756723403931,7.108759880065918
25.0,0.9668567776679993,7.1072096824646
26.0,0.9668718576431274,7.108983516693115
27.0,0.9683111310005188,7.111701965332031
28.0,0.9685724973678589,7.110733509063721
29.0,0.9686535000801086,7.111291885375977
30.0,0.9651071429252625,7.123837947845459
31.0,0.9650884866714478,7.124345779418945
32.0,0.9655535817146301,7.122437477111816
33.0,0.9662078619003296,7.12302827835083
34.0,0.9663816690444946,7.120216369628906
35.0,0.9654593467712402,7.1208815574646
36.0,0.9655415415763855,7.1222076416015625
37.0,0.9625905156135559,7.135005474090576
38.0,0.9628356695175171,7.141645908355713
39.0,0.9617689847946167,7.146903991699219
40.0,0.9617565274238586,7.146483898162842
41.0,0.9617437124252319,7.144855976104736
42.0,0.9601380228996277,7.1549458503723145
43.0,0.9601252675056458,7.154558181762695
44.0,0.9604314565658569,7.158605575561523
45.0,0.9599383473396301,7.161402702331543
46.0,0.9599143266677856,7.159369468688965
47.0,0.9595748782157898,7.159339904785156
48.0,0.958518385887146,7.164730548858643
49.0,0.9596618413925171,7.1687397956848145
50.0,0.9596694707870483,7.1707658767700195
51.0,0.9613178968429565,7.162360668182373
52.0,0.960391640663147,7.163150787353516
53.0,0.9604814648628235,7.163807392120361
54.0,0.9582584500312805,7.172555446624756
55.0,0.9555044174194336,7.186861038208008
56.0,0.9555426836013794,7.193910121917725
57.0,0.9535468220710754,7.206404209136963
58.0,0.9537617564201355,7.204730987548828
59.0,0.9538604617118835,7.206207275390625
60.0,0.9528728723526001,7.212959289550781
61.0,0.9518722295761108,7.216980934143066
62.0,0.9506743550300598,7.224477291107178
63.0,0.9505815505981445,7.222980499267578
64.0,0.9507082104682922,7.222015380859375
65.0,0.9509378671646118,7.229104995727539
66.0,0.9513711929321289,7.227522850036621
67.0,0.9513425827026367,7.227403163909912
68.0,0.9501408338546753,7.235717296600342
69.0,0.9483701586723328,7.249104976654053
70.0,0.9483753442764282,7.249905109405518
71.0,0.9475405812263489,7.257895469665527
72.0,0.9471979141235352,7.261030673980713
73.0,0.9471296072006226,7.255972385406494
74.0,0.9469358325004578,7.251221179962158
75.0,0.9447504878044128,7.271813869476318
76.0,0.9452584981918335,7.263582706451416
77.0,0.9456532597541809,7.260514259338379
78.0,0.9443200826644897,7.271346092224121
79.0,0.9444390535354614,7.2733869552612305
80.0,0.9441415667533875,7.269087791442871
81.0,0.9438020586967468,7.272145748138428
82.0,0.9436060190200806,7.268600940704346
83.0,0.9435958862304688,7.265774726867676
84.0,0.9427497982978821,7.273388862609863
85.0,0.9427248239517212,7.275231838226318
86.0,0.9427450299263,7.273571968078613
87.0,0.9407869577407837,7.293145179748535
88.0,0.9405320882797241,7.290399074554443
89.0,0.9396606683731079,7.29784631729126
90.0,0.9396353960037231,7.297619342803955
91.0,0.939254879951477,7.301910400390625
92.0,0.9386070370674133,7.306196689605713
93.0,0.9374305605888367,7.318890571594238
94.0,0.9386704564094543,7.303494453430176
95.0,0.937231183052063,7.3195719718933105
96.0,0.9372736215591431,7.317831993103027
97.0,0.9375587701797485,7.3150954246521
98.0,0.9375044703483582,7.3210062980651855
99.0,0.9378715753555298,7.3172078132629395
100.0,0.9360276460647583,7.339356422424316
101.0,0.9360479116439819,7.339452266693115
102.0,0.9361454844474792,7.340205669403076
103.0,0.9368356466293335,7.340230464935303
104.0,0.9374632835388184,7.332575798034668
105.0,0.9376714825630188,7.337433338165283
106.0,0.9378799200057983,7.341141700744629
107.0,0.9363139271736145,7.357670307159424
108.0,0.9351497888565063,7.364859104156494
109.0,0.9353456497192383,7.370639801025391
110.0,0.9345781207084656,7.37964391708374
111.0,0.9345088005065918,7.379162788391113
112.0,0.933336615562439,7.394184112548828
113.0,0.9333101511001587,7.393998622894287
114.0,0.9323981404304504,7.4059038162231445
115.0,0.9321096539497375,7.406883716583252
116.0,0.9312145113945007,7.412993431091309
117.0,0.9313149452209473,7.411584377288818
118.0,0.929955780506134,7.427355766296387
119.0,0.9300069808959961,7.428155899047852
120.0,0.9301515817642212,7.425561904907227
121.0,0.9289404153823853,7.4435505867004395
122.0,0.9294759631156921,7.433908939361572
