iter,test_error,train_loss,weight_norm
0.0,0.503000020980835,1.0,0.0
1.0,0.2926666736602783,0.8910336494445801,0.14999999105930328
2.0,0.1863333284854889,0.798809289932251,0.23493537306785583
3.0,0.1886666715145111,0.7211938500404358,0.3659611642360687
4.0,0.18433333933353424,0.6504255533218384,0.4704737067222595
5.0,0.19633333384990692,0.5918488502502441,0.6012272238731384
6.0,0.17266666889190674,0.5396877527236938,0.6999515891075134
7.0,0.1756666600704193,0.5004718899726868,0.8117713332176208
8.0,0.16766667366027832,0.4622432589530945,0.9017403721809387
9.0,0.16899999976158142,0.4345909357070923,1.009183406829834
10.0,0.16466666758060455,0.4028033912181854,1.0861536264419556
11.0,0.16599999368190765,0.37992751598358154,1.1866658926010132
12.0,0.16333332657814026,0.35449108481407166,1.2653249502182007
13.0,0.16833333671092987,0.33463460206985474,1.3619418144226074
14.0,0.16099999845027924,0.3122374713420868,1.4467862844467163
15.0,0.16366666555404663,0.2916225790977478,1.5556761026382446
16.0,0.16333332657814026,0.2708060145378113,1.656280755996704
17.0,0.164000004529953,0.2611843943595886,1.742625117301941
18.0,0.1616666615009308,0.24373067915439606,1.8142805099487305
19.0,0.16566666960716248,0.2319025993347168,1.9128618240356445
20.0,0.16033333539962769,0.21766303479671478,1.9886380434036255
21.0,0.164000004529953,0.20761555433273315,2.0824949741363525
22.0,0.16300000250339508,0.1945282518863678,2.162320137023926
23.0,0.16433332860469818,0.18617992103099823,2.2574968338012695
24.0,0.1653333306312561,0.17454099655151367,2.3336737155914307
25.0,0.1666666716337204,0.1686927080154419,2.42059326171875
26.0,0.164000004529953,0.15787211060523987,2.496053695678711
27.0,0.1613333374261856,0.15218190848827362,2.5846686363220215
28.0,0.16566666960716248,0.14324191212654114,2.6538403034210205
29.0,0.16599999368190765,0.137844979763031,2.7387468814849854
30.0,0.16633333265781403,0.13015829026699066,2.8108413219451904
31.0,0.16500000655651093,0.1252753883600235,2.9009571075439453
32.0,0.1666666716337204,0.11845442652702332,2.967012882232666
33.0,0.1693333387374878,0.11415784060955048,3.0513012409210205
34.0,0.1693333387374878,0.10838049650192261,3.1164281368255615
35.0,0.16766667366027832,0.10463394224643707,3.2008118629455566
36.0,0.1679999977350235,0.09883038699626923,3.272287368774414
37.0,0.16466666758060455,0.09516546875238419,3.3570711612701416
38.0,0.16899999976158142,0.08981743454933167,3.4358325004577637
39.0,0.16633333265781403,0.08696538954973221,3.517812728881836
40.0,0.16899999976158142,0.08236929029226303,3.5838727951049805
41.0,0.1666666716337204,0.08000346273183823,3.6629154682159424
42.0,0.1706666648387909,0.07569646835327148,3.7312815189361572
43.0,0.16766667366027832,0.07331869751214981,3.812382221221924
44.0,0.1706666648387909,0.06964031606912613,3.8771069049835205
45.0,0.17033334076404572,0.06826961785554886,3.9468281269073486
46.0,0.17133332788944244,0.0645829290151596,4.008167743682861
47.0,0.1706666648387909,0.0635833889245987,4.0735650062561035
48.0,0.1693333387374878,0.06000843644142151,4.137076377868652
49.0,0.17233332991600037,0.05856679007411003,4.211391448974609
50.0,0.16899999976158142,0.055509548634290695,4.275055885314941
51.0,0.17166666686534882,0.05366315692663193,4.359271049499512
52.0,0.16866666078567505,0.050936028361320496,4.427719593048096
53.0,0.16899999976158142,0.04935823380947113,4.513849258422852
54.0,0.17000000178813934,0.04723622277379036,4.564059257507324
55.0,0.17166666686534882,0.04621606320142746,4.637561798095703
56.0,0.16966666281223297,0.043809980154037476,4.698190689086914
57.0,0.17299999296665192,0.04286597669124603,4.773280143737793
58.0,0.17000000178813934,0.04072880744934082,4.829448699951172
59.0,0.17000000178813934,0.0391315259039402,4.92543888092041
60.0,0.17100000381469727,0.0372353196144104,4.993127346038818
61.0,0.1693333387374878,0.03627384081482887,5.0642900466918945
62.0,0.17166666686534882,0.03442816436290741,5.134548664093018
63.0,0.17299999296665192,0.034016113728284836,5.2021403312683105
64.0,0.17100000381469727,0.032159291207790375,5.258301258087158
65.0,0.17266666889190674,0.03142661973834038,5.331456184387207
66.0,0.17100000381469727,0.02988407202064991,5.392810821533203
67.0,0.17299999296665192,0.029446888715028763,5.456277370452881
68.0,0.1720000058412552,0.027965275570750237,5.515420913696289
69.0,0.1720000058412552,0.027655277401208878,5.58607816696167
70.0,0.17133332788944244,0.026034969836473465,5.645466327667236
71.0,0.17366667091846466,0.025622207671403885,5.713881015777588
72.0,0.17266666889190674,0.024294130504131317,5.773792743682861
73.0,0.1720000058412552,0.023772679269313812,5.846488952636719
74.0,0.17266666889190674,0.022690165787935257,5.899246692657471
75.0,0.17166666686534882,0.022152744233608246,5.973337173461914
76.0,0.17366667091846466,0.021013734862208366,6.0422773361206055
77.0,0.17100000381469727,0.020645659416913986,6.108088493347168
78.0,0.17366667091846466,0.019575664773583412,6.174102306365967
79.0,0.17266666889190674,0.01902383379638195,6.250709056854248
80.0,0.17399999499320984,0.018139192834496498,6.316468238830566
81.0,0.17399999499320984,0.017829373478889465,6.381545066833496
82.0,0.17299999296665192,0.0169268399477005,6.444234848022461
83.0,0.17366667091846466,0.016786057502031326,6.510581016540527
84.0,0.1733333319425583,0.01597512513399124,6.553221225738525
85.0,0.17466667294502258,0.015710005536675453,6.626860618591309
86.0,0.17366667091846466,0.014895766973495483,6.683351039886475
87.0,0.17266666889190674,0.014771628193557262,6.7453179359436035
88.0,0.17466667294502258,0.014001083560287952,6.799726486206055
89.0,0.1720000058412552,0.013775353319942951,6.866539478302002
90.0,0.17499999701976776,0.01311657764017582,6.923208236694336
91.0,0.1743333339691162,0.012935812585055828,6.9905171394348145
92.0,0.17466667294502258,0.012290197424590588,7.045485496520996
93.0,0.17366667091846466,0.012109632603824139,7.110769748687744
94.0,0.17499999701976776,0.011518988758325577,7.169436454772949
95.0,0.1733333319425583,0.011332478374242783,7.229989528656006
96.0,0.17533333599567413,0.010768108069896698,7.295759677886963
97.0,0.17533333599567413,0.010514220222830772,7.368555068969727
