iter,test_error,train_loss,weight_norm
0.0,0.503000020980835,1.0,0.0
1.0,0.4233333468437195,1.0252294540405273,0.3500000238418579
2.0,0.43966665863990784,1.113965630531311,0.5393224954605103
3.0,0.43533334136009216,1.0563467741012573,0.5988466143608093
4.0,0.40066665410995483,0.9594424366950989,0.5756480097770691
5.0,0.37833333015441895,0.9621710777282715,0.7044463753700256
6.0,0.38466668128967285,0.9430032968521118,0.7914161682128906
7.0,0.39666667580604553,0.9672451615333557,0.8653008341789246
8.0,0.35866665840148926,0.9164175391197205,1.0056867599487305
9.0,0.3686666786670685,0.9770606756210327,1.1137924194335938
10.0,0.36500000953674316,0.9542394280433655,1.216522455215454
11.0,0.3733333349227905,1.0202966928482056,1.2836700677871704
12.0,0.34200000762939453,0.9430590271949768,1.336380124092102
13.0,0.3240000009536743,0.8829489350318909,1.4006284475326538
14.0,0.32366666197776794,0.8504090309143066,1.4763506650924683
15.0,0.3083333373069763,0.9228174090385437,1.5883525609970093
16.0,0.304666668176651,0.8694262504577637,1.5868251323699951
17.0,0.3070000112056732,0.9330433011054993,1.687305212020874
18.0,0.3149999976158142,1.1366685628890991,1.8148449659347534
19.0,0.3019999861717224,1.1166256666183472,1.8685745000839233
20.0,0.30566665530204773,1.2334264516830444,1.9223532676696777
21.0,0.3186666667461395,1.5456035137176514,2.0249595642089844
22.0,0.3023333251476288,0.9353506565093994,1.9598681926727295
23.0,0.3113333284854889,1.0944509506225586,2.0685579776763916
24.0,0.30799999833106995,0.9399021863937378,2.1034488677978516
25.0,0.30666667222976685,0.938906192779541,2.1419076919555664
26.0,0.3059999942779541,1.092055320739746,2.206794500350952
27.0,0.31966665387153625,1.3131495714187622,2.3308558464050293
28.0,0.31166666746139526,1.2829382419586182,2.4259605407714844
29.0,0.3076666593551636,1.3046998977661133,2.4719324111938477
30.0,0.3036666810512543,1.253318428993225,2.461477279663086
31.0,0.30433332920074463,1.3385735750198364,2.547473907470703
32.0,0.3073333203792572,1.8131986856460571,2.607118844985962
33.0,0.2993333339691162,1.3529853820800781,2.6354639530181885
34.0,0.2953333258628845,1.3171944618225098,2.667173147201538
35.0,0.29733332991600037,1.3195301294326782,2.7721245288848877
36.0,0.29733332991600037,1.5204191207885742,2.8944451808929443
37.0,0.3019999861717224,1.8095566034317017,2.914031744003296
38.0,0.29233333468437195,2.4547200202941895,2.9023871421813965
39.0,0.2903333306312561,2.378509759902954,2.95784854888916
40.0,0.29600000381469727,2.489375114440918,3.005178689956665
41.0,0.2943333387374878,1.9741978645324707,3.0254857540130615
42.0,0.2919999957084656,3.1404495239257812,3.057321071624756
43.0,0.2953333258628845,2.899580717086792,3.0491654872894287
44.0,0.29100000858306885,4.837022304534912,3.094541311264038
45.0,0.289000004529953,4.773321628570557,3.0884485244750977
46.0,0.2966666519641876,6.570278167724609,3.1730265617370605
47.0,0.2863333225250244,3.9364354610443115,3.1481032371520996
48.0,0.2840000092983246,5.31313943862915,3.1809206008911133
49.0,0.2796666622161865,4.272514820098877,3.2160189151763916
50.0,0.28333333134651184,3.976759672164917,3.3015153408050537
51.0,0.28033334016799927,2.5581507682800293,3.241211414337158
52.0,0.2826666533946991,3.1371657848358154,3.271946668624878
53.0,0.27399998903274536,2.2468879222869873,3.325957775115967
54.0,0.2770000100135803,2.3152198791503906,3.4590163230895996
55.0,0.27533334493637085,2.666825294494629,3.52895450592041
56.0,0.265666663646698,3.099712610244751,3.624077558517456
57.0,0.2639999985694885,2.957474708557129,3.699526071548462
58.0,0.2666666805744171,3.147462844848633,3.7567389011383057
59.0,0.2683333456516266,2.816331148147583,3.8193259239196777
60.0,0.27133333683013916,4.011966228485107,3.8798341751098633
61.0,0.2639999985694885,4.60507345199585,3.9276020526885986
62.0,0.2553333342075348,4.394998550415039,3.9240152835845947
63.0,0.2603333294391632,4.766788005828857,3.9883406162261963
64.0,0.25699999928474426,4.743812084197998,3.975102186203003
65.0,0.2606666684150696,3.5582985877990723,4.043331146240234
66.0,0.25833332538604736,5.262760162353516,4.069647789001465
67.0,0.2523333430290222,3.7903432846069336,4.058006763458252
68.0,0.24566666781902313,3.425593852996826,4.102418899536133
69.0,0.24300000071525574,3.0565624237060547,4.11886739730835
70.0,0.24066667258739471,2.054546356201172,4.0955119132995605
71.0,0.23999999463558197,1.9504469633102417,4.188897609710693
72.0,0.24400000274181366,2.241081714630127,4.264528751373291
73.0,0.23733332753181458,2.5280027389526367,4.278598308563232
74.0,0.24166665971279144,2.6342809200286865,4.3004469871521
75.0,0.2446666657924652,2.8313803672790527,4.365971088409424
76.0,0.24699999392032623,2.925827741622925,4.435685634613037
77.0,0.24666666984558105,3.555555820465088,4.474360942840576
78.0,0.24133333563804626,2.8033089637756348,4.445178985595703
79.0,0.23600000143051147,2.9018349647521973,4.506930828094482
80.0,0.23499999940395355,3.3795418739318848,4.549945831298828
81.0,0.23800000548362732,3.757530927658081,4.601016998291016
82.0,0.2383333295583725,4.795797348022461,4.617366790771484
83.0,0.23533333837985992,4.390565872192383,4.589937686920166
84.0,0.2316666692495346,4.528634548187256,4.591042518615723
85.0,0.2280000001192093,3.3995256423950195,4.576861381530762
86.0,0.22300000488758087,2.4675331115722656,4.599762916564941
87.0,0.22066666185855865,2.798457622528076,4.652347564697266
88.0,0.2160000056028366,2.5677950382232666,4.679582118988037
89.0,0.20733332633972168,1.3301259279251099,4.650686740875244
90.0,0.20633333921432495,1.2423843145370483,4.676217079162598
91.0,0.20533333718776703,1.0667219161987305,4.738058567047119
92.0,0.20800000429153442,0.8359418511390686,4.777498722076416
93.0,0.2083333283662796,0.8041509985923767,4.816426753997803
94.0,0.21299999952316284,0.8671523332595825,4.865642070770264
95.0,0.20800000429153442,1.0844764709472656,4.925387382507324
96.0,0.20933333039283752,0.9664724469184875,4.9237060546875
97.0,0.20133332908153534,0.8695188164710999,4.971013069152832
98.0,0.20100000500679016,0.8740814328193665,5.005168437957764
99.0,0.19866666197776794,0.8762751817703247,5.044785022735596
100.0,0.19499999284744263,0.8412631750106812,5.106951713562012
101.0,0.1966666728258133,0.7505694031715393,5.123503684997559
102.0,0.19699999690055847,1.0463039875030518,5.245871067047119
103.0,0.19733333587646484,1.339863896369934,5.270289421081543
104.0,0.19900000095367432,1.192376971244812,5.316854953765869
105.0,0.19466666877269745,1.443964958190918,5.336060047149658
106.0,0.20033332705497742,1.9134527444839478,5.430269241333008
107.0,0.2029999941587448,2.7606942653656006,5.512675762176514
108.0,0.20800000429153442,4.310601234436035,5.572568893432617
109.0,0.2083333283662796,6.302340030670166,5.6273908615112305
110.0,0.2123333364725113,6.1762566566467285,5.673281669616699
111.0,0.21166667342185974,7.364561557769775,5.747187614440918
112.0,0.2083333283662796,7.55190896987915,5.789863586425781
113.0,0.2096666693687439,10.02241039276123,5.875637054443359
114.0,0.21033333241939545,11.593208312988281,5.882883071899414
115.0,0.20633333921432495,11.341072082519531,5.942732810974121
116.0,0.20933333039283752,7.910256862640381,5.946765422821045
117.0,0.20866666734218597,12.16240119934082,5.986027717590332
118.0,0.2043333351612091,10.264662742614746,6.064581871032715
119.0,0.2029999941587448,15.988478660583496,6.196747779846191
120.0,0.20000000298023224,25.651506423950195,6.336754322052002
121.0,0.1993333399295807,27.598712921142578,6.359958171844482
122.0,0.19900000095367432,44.63896560668945,6.385434627532959
123.0,0.20000000298023224,62.565216064453125,6.445903778076172
124.0,0.20033332705497742,35.120018005371094,6.507719993591309
125.0,0.20600000023841858,56.815895080566406,6.565016269683838
126.0,0.2029999941587448,57.484622955322266,6.607080459594727
