iter,test_error,train_loss,weight_norm
0.0,0.21040189266204834,0.9835880994796753,7.0710673332214355
1.0,0.010874704457819462,0.17763809859752655,12.975407600402832
2.0,0.0028368793427944183,0.07017607241868973,13.602785110473633
3.0,0.002364066196605563,0.0626123696565628,13.858590126037598
4.0,0.002364066196605563,0.05732287839055061,14.072881698608398
5.0,0.002364066196605563,0.053126923739910126,14.26296329498291
6.0,0.002364066196605563,0.04961957037448883,14.436861991882324
7.0,0.002364066196605563,0.046487562358379364,14.598645210266113
8.0,0.002364066196605563,0.04379352927207947,14.751060485839844
9.0,0.002364066196605563,0.041448015719652176,14.895751953125
10.0,0.0018912529340013862,0.03934033215045929,15.03243350982666
11.0,0.0018912529340013862,0.037472717463970184,15.163394927978516
12.0,0.0018912529340013862,0.035802993923425674,15.289008140563965
13.0,0.0018912529340013862,0.03429815545678139,15.409706115722656
14.0,0.0018912529340013862,0.03293103724718094,15.525860786437988
15.0,0.0018912529340013862,0.031684957444667816,15.63791561126709
16.0,0.0018912529340013862,0.03051883913576603,15.74625301361084
17.0,0.0018912529340013862,0.029448209330439568,15.851176261901855
18.0,0.0018912529340013862,0.02846168726682663,15.952914237976074
19.0,0.0018912529340013862,0.027547011151909828,16.051668167114258
20.0,0.0018912529340013862,0.02669806219637394,16.14763641357422
21.0,0.0018912529340013862,0.025904018431901932,16.241037368774414
22.0,0.0018912529340013862,0.02516014873981476,16.33180809020996
23.0,0.0018912529340013862,0.024462398141622543,16.42012596130371
24.0,0.0018912529340013862,0.023807881399989128,16.506309509277344
25.0,0.0018912529340013862,0.023191368207335472,16.590486526489258
26.0,0.0018912529340013862,0.0226108618080616,16.672765731811523
27.0,0.0018912529340013862,0.022061103954911232,16.753236770629883
28.0,0.0018912529340013862,0.02154180221259594,16.831987380981445
29.0,0.0018912529340013862,0.02105131559073925,16.909114837646484
30.0,0.0018912529340013862,0.02058366686105728,16.984638214111328
31.0,0.0018912529340013862,0.020138755440711975,17.058507919311523
32.0,0.0018912529340013862,0.01971474662423134,17.130979537963867
33.0,0.0018912529340013862,0.01931064762175083,17.202098846435547
34.0,0.0018912529340013862,0.018925674259662628,17.27194595336914
35.0,0.0018912529340013862,0.018557755276560783,17.340566635131836
36.0,0.0018912529340013862,0.018213341012597084,17.40795135498047
37.0,0.0014184396713972092,0.017880821600556374,17.474246978759766
38.0,0.0014184396713972092,0.017562318593263626,17.53935432434082
39.0,0.0014184396713972092,0.017255598679184914,17.603443145751953
40.0,0.0014184396713972092,0.016962630674242973,17.66655158996582
41.0,0.0014184396713972092,0.01668039709329605,17.72870445251465
42.0,0.0014184396713972092,0.016408158466219902,17.78986358642578
43.0,0.0014184396713972092,0.01614583097398281,17.850082397460938
44.0,0.0014184396713972092,0.01589268259704113,17.90939712524414
45.0,0.0014184396713972092,0.0156507920473814,17.967878341674805
46.0,0.0014184396713972092,0.01541510783135891,18.02547836303711
47.0,0.0014184396713972092,0.015182297676801682,18.082290649414062
48.0,0.0014184396713972092,0.014958147890865803,18.13836669921875
49.0,0.0014184396713972092,0.014742597937583923,18.19371795654297
50.0,0.0014184396713972092,0.014532851986587048,18.248319625854492
51.0,0.0014184396713972092,0.014329781755805016,18.30216407775879
52.0,0.0014184396713972092,0.014133088290691376,18.355331420898438
53.0,0.0014184396713972092,0.01394312921911478,18.407852172851562
54.0,0.0014184396713972092,0.013760373927652836,18.459739685058594
55.0,0.0014184396713972092,0.013580790720880032,18.510906219482422
56.0,0.0014184396713972092,0.013406788930296898,18.56144142150879
57.0,0.0014184396713972092,0.013237844221293926,18.611400604248047
58.0,0.0014184396713972092,0.013074695132672787,18.660781860351562
59.0,0.0014184396713972092,0.012912711128592491,18.709579467773438
60.0,0.0014184396713972092,0.01275481004267931,18.757810592651367
61.0,0.0014184396713972092,0.01260120514780283,18.805498123168945
62.0,0.0014184396713972092,0.012452474795281887,18.852678298950195
63.0,0.0014184396713972092,0.012307340279221535,18.89933967590332
64.0,0.0014184396713972092,0.012166174128651619,18.94548225402832
65.0,0.0018912529340013862,0.012028898112475872,18.991146087646484
66.0,0.0018912529340013862,0.011894993484020233,19.036317825317383
67.0,0.0018912529340013862,0.011764759197831154,19.08100700378418
68.0,0.0018912529340013862,0.011637086980044842,19.12519073486328
69.0,0.0018912529340013862,0.011512708850204945,19.168935775756836
70.0,0.0018912529340013862,0.011391887441277504,19.212261199951172
