iter,train_loss,weight_norm
0.0,1.0074478387832642,7.071067810058594
1.0,1.0070563554763794,7.069817543029785
2.0,1.0063728094100952,7.071000576019287
3.0,1.0054339170455933,7.068037509918213
4.0,1.0051352977752686,7.068479061126709
5.0,1.0049384832382202,7.066585540771484
6.0,1.0040124654769897,7.065643787384033
7.0,1.0034549236297607,7.065690040588379
8.0,1.0028654336929321,7.066546440124512
9.0,1.002304196357727,7.068102836608887
10.0,1.0016143321990967,7.067800998687744
11.0,1.001421570777893,7.064760208129883
12.0,1.0006591081619263,7.065205097198486
13.0,0.9991354942321777,7.066384315490723
14.0,0.9988237619400024,7.064364910125732
15.0,0.9988723993301392,7.063097953796387
16.0,0.9985289573669434,7.064467430114746
17.0,0.9979863166809082,7.064085006713867
18.0,0.9974578022956848,7.062110900878906
19.0,0.9971436262130737,7.062871932983398
20.0,0.9964451789855957,7.064312934875488
21.0,0.9957683682441711,7.063825607299805
22.0,0.9952245950698853,7.068114757537842
23.0,0.9947307705879211,7.065644264221191
24.0,0.9943970441818237,7.064701080322266
25.0,0.9936755299568176,7.065211296081543
26.0,0.9929666519165039,7.064579486846924
27.0,0.9925310015678406,7.067280292510986
28.0,0.9923890233039856,7.065624713897705
29.0,0.9920350313186646,7.06512451171875
30.0,0.9917261004447937,7.064115047454834
31.0,0.9911659955978394,7.0655517578125
32.0,0.9904009699821472,7.067110061645508
33.0,0.9902486801147461,7.066857814788818
34.0,0.9894978404045105,7.067255973815918
35.0,0.9890584945678711,7.067337989807129
36.0,0.9884985685348511,7.069110870361328
37.0,0.9878789186477661,7.069364070892334
38.0,0.9874895215034485,7.070992469787598
39.0,0.9875504374504089,7.069469451904297
40.0,0.9866290092468262,7.071596145629883
41.0,0.985573947429657,7.074583530426025
42.0,0.985205352306366,7.07234001159668
43.0,0.9850379228591919,7.072023391723633
44.0,0.9847826957702637,7.074542999267578
45.0,0.9846099615097046,7.077420711517334
46.0,0.9839797019958496,7.076321601867676
47.0,0.9834005236625671,7.0755791664123535
48.0,0.9829657673835754,7.077970504760742
49.0,0.982692539691925,7.078190803527832
50.0,0.9820204973220825,7.077569007873535
51.0,0.9813755750656128,7.083369255065918
52.0,0.9812396764755249,7.081849098205566
53.0,0.9808040857315063,7.085212230682373
54.0,0.9808435440063477,7.081923484802246
55.0,0.9803139567375183,7.085395336151123
56.0,0.9795465469360352,7.086178779602051
57.0,0.9794237017631531,7.086117267608643
58.0,0.9785040020942688,7.0901265144348145
59.0,0.9783262014389038,7.091230392456055
60.0,0.9778733253479004,7.090909004211426
61.0,0.9776315689086914,7.093807220458984
62.0,0.9767726063728333,7.096780776977539
63.0,0.9763040542602539,7.0977911949157715
64.0,0.9762433767318726,7.096004962921143
65.0,0.9758570790290833,7.098461627960205
66.0,0.9754177331924438,7.098792552947998
67.0,0.9750159382820129,7.100445747375488
68.0,0.9746001362800598,7.1015238761901855
69.0,0.9743080139160156,7.104452610015869
70.0,0.9738513827323914,7.1067376136779785
71.0,0.9731990694999695,7.109461307525635
72.0,0.9729769825935364,7.1074628829956055
73.0,0.9726821184158325,7.106452941894531
74.0,0.9722002148628235,7.111697673797607
75.0,0.971936047077179,7.109592437744141
76.0,0.9713724851608276,7.113823890686035
77.0,0.9708226323127747,7.11356782913208
78.0,0.9708598852157593,7.113955020904541
79.0,0.9701924324035645,7.117545127868652
80.0,0.9697999954223633,7.1205668449401855
81.0,0.969832718372345,7.117672443389893
82.0,0.9696115255355835,7.118263244628906
83.0,0.9687497019767761,7.121588230133057
84.0,0.968252956867218,7.127718925476074
85.0,0.9676996469497681,7.128896713256836
86.0,0.9671896696090698,7.131656169891357
87.0,0.9668203592300415,7.13510799407959
88.0,0.9667102098464966,7.135150909423828
89.0,0.9662526249885559,7.137116432189941
90.0,0.9662602543830872,7.135861396789551
91.0,0.9656859636306763,7.141554832458496
92.0,0.9651849865913391,7.142981052398682
93.0,0.9648962020874023,7.144405364990234
94.0,0.9643915295600891,7.146506309509277
95.0,0.9638317227363586,7.150555610656738
96.0,0.9636756777763367,7.15118408203125
97.0,0.9632102847099304,7.155667781829834
98.0,0.9630234837532043,7.158417224884033
99.0,0.9628418684005737,7.158009052276611
100.0,0.9622009992599487,7.1596903800964355
101.0,0.9619340896606445,7.159192085266113
102.0,0.9614208340644836,7.165241241455078
103.0,0.9612239599227905,7.166126251220703
104.0,0.9607251286506653,7.168583869934082
105.0,0.9605827331542969,7.170534610748291
106.0,0.9600560069084167,7.177371978759766
107.0,0.9594264030456543,7.177800178527832
108.0,0.9592639803886414,7.177757263183594
109.0,0.9586499929428101,7.182567596435547
110.0,0.9584101438522339,7.182580471038818
111.0,0.9580705761909485,7.186050891876221
112.0,0.9578302502632141,7.187258720397949
113.0,0.9573405385017395,7.191345691680908
114.0,0.9568621516227722,7.195851802825928
115.0,0.9568203687667847,7.196410179138184
116.0,0.9564067721366882,7.197096347808838
117.0,0.9558172225952148,7.200987815856934
118.0,0.955577552318573,7.203205108642578
119.0,0.95537930727005,7.20419979095459
120.0,0.9549930691719055,7.207254409790039
121.0,0.9546455144882202,7.2120890617370605
122.0,0.9543859362602234,7.210849285125732
123.0,0.9539858102798462,7.213316440582275
124.0,0.9535896182060242,7.217748641967773
125.0,0.9536917805671692,7.215727806091309
126.0,0.9531675577163696,7.219095230102539
127.0,0.952769935131073,7.221581935882568
